,Province,City,District / County,Post Code
1212,Heilongjiang,Mudanjiang ,Ning'an,157400
1213,Heilongjiang,Heihe ,Aihui,164300
1214,Heilongjiang,Heihe ,Sunwu,164200
1215,Heilongjiang,Heihe ,Nenjiang,161400
1216,Heilongjiang,Heihe ,Beian,164000
1217,Heilongjiang,Heihe ,Xunke,164400
1218,Heilongjiang,Heihe ,Wudalianchi,164100
1219,Heilongjiang,Suihua,Beilin,152000
1220,Heilongjiang,Suihua,Qinggang,151600
1221,Heilongjiang,Suihua,Suiling,152200
1222,Heilongjiang,Suihua,Hailun,152300
1223,Heilongjiang,Suihua,Wangkui,152100
1224,Heilongjiang,Suihua,,152400
1225,Heilongjiang,Suihua,Anda,151400
1226,Heilongjiang,Suihua,Lanxi,151500
1227,Heilongjiang,Suihua,Mingshui,151700
1228,Heilongjiang,Suihua,Zhaodong,151100
1229,Heilongjiang,Daxing'anling,Jagdaqi,165000
1230,Heilongjiang,Daxing'anling,Mohe,165300
1231,Heilongjiang,Daxing'anling,Huma,165100
1232,Heilongjiang,Daxing'anling,Tahe,165200
1233,Hunan,Changsha ,Furong District,410000
1234,Hunan,Changsha ,Kaifu,410000
1235,Hunan,Changsha ,Wangcheng,410200
1236,Hunan,Changsha ,Tianxin District,410000
1237,Hunan,Changsha ,Yuhua,410000
1238,Hunan,Changsha ,Ningxiang,410600
1239,Hunan,Changsha ,Yuelu,410000
1240,Hunan,Changsha ,Changsha,410100
1241,Hunan,Changsha ,Liuyang,410300
1242,Hunan,Zhuzhou ,Hetang,412000
1243,Hunan,Zhuzhou ,Tianyuan,412000
1244,Hunan,Zhuzhou ,Chaling,412400
1245,Hunan,Zhuzhou ,Lusong,412000
1246,Hunan,Zhuzhou ,Zhuzhou,412000
1247,Hunan,Zhuzhou ,Yanling,412500
1248,Hunan,Zhuzhou ,Shifeng,412000
1249,Hunan,Zhuzhou ,Youxian,412300
1250,Hunan,Zhuzhou ,Liling,412200
1251,Hunan,Xiangtan ,Yuhu,411100
1252,Hunan,Xiangtan ,Xiangxiang,411400
1253,Hunan,Xiangtan ,Yuetang,411100
1254,Hunan,Xiangtan ,Shaoshan,411300
1255,Hunan,Xiangtan ,Xiangtan,411200
1256,Hunan,Hengyang ,Zhuhui,421000
1257,Hunan,Hengyang ,Zhengxiang,421000
1258,Hunan,Hengyang ,Hengnan,421100
1259,Hunan,Hengyang ,Qidong,421600
1260,Hunan,Hengyang ,Yanfeng,421000
1261,Hunan,Hengyang ,Nanyue,421000
1262,Hunan,Hengyang ,Hengshan,421300
1263,Hunan,Hengyang ,Leiyang,421800
1264,Hunan,Hengyang ,Shigu,421000
1265,Hunan,Hengyang ,Hengyang,421200
1266,Hunan,Hengyang ,Hengdong,421400
1267,Hunan,Hengyang ,Changning,421500
1268,Hunan,Shaoyang ,Shuangqing,422000
1269,Hunan,Shaoyang ,Shaodong,422800
1270,Hunan,Shaoyang ,Longhui,422200
1271,Hunan,Shaoyang ,Xinning,422700
1272,Hunan,Shaoyang ,Daxiang,422000
1273,Hunan,Shaoyang ,Xinshao,422900
1274,Hunan,Shaoyang ,Dongkou,422300
1275,Hunan,Shaoyang ,Chengbu,422500
1276,Hunan,Shaoyang ,Beita,422000
1277,Hunan,Shaoyang ,Shaoyang,422100
1278,Hunan,Shaoyang ,Suining,422600
1279,Hunan,Shaoyang ,Wugang,422400
1280,Hunan,Yueyang ,Yueyanglou,414000
1281,Hunan,Yueyang ,Yueyang,414100
1282,Hunan,Yueyang ,Pingjiang,410400
1283,Hunan,Yueyang ,Yunxi,414000
1284,Hunan,Yueyang ,Huarong,414200
1285,Hunan,Yueyang ,Miluo,414400
1286,Hunan,Yueyang ,Junshan,414000
1287,Hunan,Yueyang ,Xiangyin,410500
1288,Hunan,Yueyang ,Linxiang,414300
1289,Hunan,Changde ,Wuling,415000
1290,Hunan,Changde ,Hanshou,415900
1291,Hunan,Changde ,Taoyuan,415700
1292,Hunan,Changde ,Dingcheng,415100
1293,Hunan,Changde ,Lixian,415500
1294,Hunan,Changde ,Shimen,415300
1295,Hunan,Changde ,Anxiang,415600
1296,Hunan,Changde ,Linli,415200
1297,Hunan,Changde ,Jinshi,415400
1298,Hunan,Yiyang ,Ziyang,413000
1299,Hunan,Yiyang ,Taojiang,413400
1300,Hunan,Yiyang ,Heshan,413000
1301,Hunan,Yiyang ,Anhua,413500
1302,Hunan,Yiyang ,Nanxian,413200
1303,Hunan,Yiyang ,Yuanjiang,413100
1304,Hunan,Zhangjiajie ,Yongding,427000
1305,Hunan,Zhangjiajie ,Sangzhi,427100
1306,Hunan,Zhangjiajie ,Wulingyuan,427400
1307,Hunan,Zhangjiajie ,Cili,427200
1308,Hunan,Chenzhou ,Beihu,423000
1309,Hunan,Chenzhou ,Yizhang,424200
1310,Hunan,Chenzhou ,Linwu,424300
1311,Hunan,Chenzhou ,Anren,423600
1312,Hunan,Chenzhou ,Suxian,423000
1313,Hunan,Chenzhou ,Yongxing,423300
1314,Hunan,Chenzhou ,Rucheng,424100
1315,Hunan,Chenzhou ,Zixing,423400
1316,Hunan,Chenzhou ,Guiyang,424400
1317,Hunan,Chenzhou ,Jiahe,424500
1318,Hunan,Chenzhou ,Guidong,423500
1319,Hunan,Yongzhou ,Lingling,425000
1320,Hunan,Yongzhou ,Dong'an,425900
1321,Hunan,Yongzhou ,Jiangyong,425400
1322,Hunan,Yongzhou ,Xintian,425700
1323,Hunan,Yongzhou ,Lengshuitan,425000
1324,Hunan,Yongzhou ,Shuangpai,425200
1325,Hunan,Yongzhou ,Ningyuan,425600
1326,Hunan,Yongzhou ,Jianghua,425500
1327,Hunan,Yongzhou ,Qiyang,426100
1328,Hunan,Yongzhou ,Daoxian,425300
1329,Hunan,Yongzhou ,Lanshan,425800
1330,Hunan,Huaihua ,Hecheng,418000
1331,Hunan,Huaihua ,Chenxi,419500
1332,Hunan,Huaihua ,Mayang,419400
1333,Hunan,Huaihua ,Jingzhou,418400
1334,Hunan,Huaihua ,Zhongfang,418000
1335,Hunan,Huaihua ,Xupu,419300
1336,Hunan,Huaihua ,Xinhuang,419200
1337,Hunan,Huaihua ,Tongdao,418500
1338,Hunan,Huaihua ,Yaunling,419600
1339,Hunan,Huaihua ,Huitong,418300
1340,Hunan,Huaihua ,Zhijiang,419100
1341,Hunan,Huaihua ,Hongjiang,418200
1342,Hunan,Loudi,Louxing,417000
1343,Hunan,Loudi,Lengshuijiang,417500
1344,Hunan,Loudi,Shuangfeng,417700
1345,Hunan,Loudi,Lianyuan,417100
1346,Hunan,Loudi,Xinhua,417600
1347,Hunan,Xiangxi,Jishou,416000
1348,Hunan,Xiangxi,Huayuan,416400
1349,Hunan,Xiangxi,Yongshun,416700
1350,Hunan,Xiangxi,Luxi,416100
1351,Hunan,Xiangxi,Baojing,416500
1352,Hunan,Xiangxi,Longshan,416800
1353,Hunan,Xiangxi,Fenghuang,416200
1354,Hunan,Xiangxi,Guzhang,416300
1355,Jilin,Changchun ,Nanguan,130000
1356,Jilin,Changchun ,Erdao,130000
1357,Jilin,Changchun ,Nong'an,130200
1358,Jilin,Changchun ,Dehui,130300
1359,Jilin,Changchun ,Kuancheng,130000
1360,Jilin,Changchun ,Lvyuan,130000
1361,Jilin,Changchun ,Jiutai,130500
1362,Jilin,Changchun ,Chaoyang,130000
1363,Jilin,Changchun ,Shuangyang,130600
1364,Jilin,Changchun ,Yushu,130400
1365,Jilin,Jilin ,Changyi,132000
1366,Jilin,Jilin ,Fengman,132000
1367,Jilin,Jilin ,Huadian,132400
1368,Jilin,Jilin ,Longtan,132000
1369,Jilin,Jilin ,Yongji,132100
1370,Jilin,Jilin ,Shulan,132600
1371,Jilin,Jilin ,Chuanying,132000
1372,Jilin,Jilin ,Jiaohe,132500
1373,Jilin,Jilin ,Panshi,132300
1374,Jilin,Siping ,Tiexi,136000
1375,Jilin,Siping ,Yitong,130700
1376,Jilin,Siping ,Tiedong,136000
1377,Jilin,Siping ,Gongzhuling,136100
1378,Jilin,Siping ,Lishu,136500
1379,Jilin,Siping ,Shuangliao,136400
1380,Jilin,Liaoyuan ,Longshan,136200
1381,Jilin,Liaoyuan ,Dongliao,136600
1382,Jilin,Liaoyuan ,Xi'an,136200
1383,Jilin,Liaoyuan ,Dongfeng,136300
1384,Jilin,Tonghua ,Dongchang,134000
1385,Jilin,Tonghua ,Huinan,135100
1386,Jilin,Tonghua ,Jian,134200
1387,Jilin,Tonghua ,Erdaojiang,134000
1388,Jilin,Tonghua ,Liuhe,135300
1389,Jilin,Tonghua ,Tonghua,134100
1390,Jilin,Tonghua ,Meihekou,135000
1391,Jilin,Baishan ,Badaojiang,134300
1392,Jilin,Baishan ,Jingyu,134200
1393,Jilin,Baishan ,Jiangyuan District,134700
1394,Jilin,Baishan ,Changbai Chaoxian,134400
1395,Jilin,Baishan ,Fusong,134500
1396,Jilin,Baishan ,Linjiang,134600
1397,Jilin,Songyuan ,Ningjiang,138000
1398,Jilin,Songyuan ,Qian'an,131400
1399,Jilin,Songyuan ,Qianguoerluosi,131100
1400,Jilin,Songyuan ,Fuyu,131200
1401,Jilin,Songyuan ,Changling,131500
1402,Jilin,Baicheng ,Taobei,137000
1403,Jilin,Baicheng ,Taonan,137100
1404,Jilin,Baicheng ,Zhenlai,137300
1405,Jilin,Baicheng ,Daan,131300
1406,Jilin,Baicheng ,Tongyu,137200
1407,Jilin,Yanbian,Yanji,133000
1408,Jilin,Yanbian,Huichun,133300
1409,Jilin,Yanbian,Wangqing,133200
1410,Jilin,Yanbian,Tumen,133100
1411,Jilin,Yanbian,Longjing,133400
1412,Jilin,Yanbian,Antu,133600
1413,Jilin,Yanbian,Dunhua,133700
1414,Jilin,Yanbian,Helong,133500
1415,Jiangsu,Nanjing ,Xuanwu,210000
1416,Jiangsu,Nanjing ,Jianye,210000
1417,Jiangsu,Nanjing ,Pukou,210000
1418,Jiangsu,Nanjing ,Jiangning,211100
1419,Jiangsu,Nanjing ,Gaochun,211300
1420,Jiangsu,Nanjing ,Baixia,210000
1421,Jiangsu,Nanjing ,Gulou,210000
1422,Jiangsu,Nanjing ,Qixia,210000
1423,Jiangsu,Nanjing ,Liuhe,211500
1424,Jiangsu,Nanjing ,Qinhuai,210000
1425,Jiangsu,Nanjing ,Xiaguan,210000
1426,Jiangsu,Nanjing ,Yuhuatai,210000
1427,Jiangsu,Nanjing ,Lishui,211200
1428,Jiangsu,Suzhou ,Canglang,215000
1429,Jiangsu,Suzhou ,Huqiu,215000
1430,Jiangsu,Suzhou ,Changshu,215500
1431,Jiangsu,Suzhou ,Wujiang,215200
1432,Jiangsu,Suzhou ,Pingjiang,215000
1433,Jiangsu,Suzhou ,Wuzhong,215100
1434,Jiangsu,Suzhou ,Zhangjiagang,215600
1435,Jiangsu,Suzhou ,Taicang,215400
1436,Jiangsu,Suzhou ,Jinchang,215000
1437,Jiangsu,Suzhou ,Xiangcheng,215100
1438,Jiangsu,Suzhou ,Kunshan,215300
1439,Jiangsu,Wuxi,Chong'an,214000
1440,Jiangsu,Wuxi,Xishan,214000
1441,Jiangsu,Wuxi,Yixing,214200
1442,Jiangsu,Wuxi,Nanchang,214000
1443,Jiangsu,Wuxi,Huishan,214000
1444,Jiangsu,Wuxi,Beitang,214000
1445,Jiangsu,Wuxi,Jiangyin,214400
1446,Jiangsu,Xuzhou ,Gulou,221000
1447,Jiangsu,Xuzhou ,Jiawang,221000
1448,Jiangsu,Xuzhou ,Peixian,221600
1449,Jiangsu,Xuzhou ,Xinyi,221400
1450,Jiangsu,Xuzhou ,Yunlong,221000
1451,Jiangsu,Xuzhou ,Quanshan,221000
1452,Jiangsu,Xuzhou ,Tongshan,221100
1453,Jiangsu,Xuzhou ,Pizhou,221300
1454,Jiangsu,Xuzhou ,Jiuli,221000
1455,Jiangsu,Xuzhou ,Fengxian,221700
1456,Jiangsu,Xuzhou ,Suining,221200
1457,Jiangsu,Changzhou ,Tianning,213000
1458,Jiangsu,Changzhou ,Wujin,213100
1459,Jiangsu,Changzhou ,Zhonglou,213000
1460,Jiangsu,Changzhou ,Liyang,213300
1461,Jiangsu,Changzhou ,Qishuyan,213000
1462,Jiangsu,Changzhou ,Jintan,213200
1463,Jiangsu,Nantong ,Chongchuan,226000
1464,Jiangsu,Nantong ,Haian,226600
1465,Jiangsu,Nantong ,Rugao,226500
1466,Jiangsu,Nantong ,Gangzha,226000
1467,Jiangsu,Nantong ,Rudong,226400
1468,Jiangsu,Nantong ,Haimen,226100
1469,Jiangsu,Nantong ,Tongzhou,226300
1470,Jiangsu,Nantong ,Qidong,226200
1471,Jiangsu,Lianyungang ,Lianyun,222000
1472,Jiangsu,Lianyungang ,Ganyu,222100
1473,Jiangsu,Lianyungang ,Guannan,223500
1474,Jiangsu,Lianyungang ,Xinpu,222000
1475,Jiangsu,Lianyungang ,Donghai,222300
1476,Jiangsu,Lianyungang ,Haizhou,222000
1477,Jiangsu,Lianyungang ,Guanyun,222200
1478,Jiangsu,Huaian ,Qinghe,223001
1479,Jiangsu,Huaian ,Qingpu,223001
1480,Jiangsu,Huaian ,Xuyi,211700
1481,Jiangsu,Huaian ,Chuzhou,223200
1482,Jiangsu,Huaian ,Lianshui,223400
1483,Jiangsu,Huaian ,Jinhu,211600
1484,Jiangsu,Huaian ,Huaiyin,223300
1485,Jiangsu,Huaian ,Hongze,223100
1486,Jiangsu,Yancheng ,Yandu,224000
1487,Jiangsu,Yancheng ,Funing,224400
1488,Jiangsu,Yancheng ,Dongtai,224200
1489,Jiangsu,Yancheng ,Xiangshui,224600
1490,Jiangsu,Yancheng ,Sheyang,224300
1491,Jiangsu,Yancheng ,Dafeng,224100
1492,Jiangsu,Yancheng ,Binhai,224000
1493,Jiangsu,Yancheng ,Jianhu,224700
1494,Jiangsu,Yangzhou ,Guangling,225000
1495,Jiangsu,Yangzhou ,Yizheng,211400
1496,Jiangsu,Yangzhou ,Hanjiang,225100
1497,Jiangsu,Yangzhou ,Gaoyou,225600
1498,Jiangsu,Yangzhou ,Baoying,225800
1499,Jiangsu,Yangzhou ,Jiangdu,225200
1500,Jiangsu,Zhenjiang,Jingkou,212000
1501,Jiangsu,Zhenjiang,Danyang,212300
1502,Jiangsu,Zhenjiang,Runzhou,212000
1503,Jiangsu,Zhenjiang,Yangzhong,212200
1504,Jiangsu,Zhenjiang,Dantu,212100
1505,Jiangsu,Zhenjiang,Jurong,212400
1506,Jiangsu,Taizhou ,Hailing,225300
1507,Jiangsu,Taizhou ,Jingjiang,214500
1508,Jiangsu,Taizhou ,Gaogang,225300
1509,Jiangsu,Taizhou ,Taixing,225400
1510,Jiangsu,Taizhou ,Xinghua,225700
1511,Jiangsu,Taizhou ,Jiangyan,225500
1512,Jiangsu,Suqian,Sucheng,223800
1513,Jiangsu,Suqian,Siyang,223700
1514,Jiangsu,Suqian,Suyu,223800
1515,Jiangsu,Suqian,Sihong,223900
1516,Jiangsu,Suqian,Shuyang,223600
1517,Jiangxi,Nanchang ,Donghu,330000
1518,Jiangxi,Nanchang ,Wanli,330000
1519,Jiangxi,Nanchang ,Anyi,330500
1520,Jiangxi,Nanchang ,Xihu,330000
1521,Jiangxi,Nanchang ,Nanchang,330200
1522,Jiangxi,Nanchang ,Jinxian,331700
1523,Jiangxi,Nanchang ,Qingyunpu,330000
1524,Jiangxi,Nanchang ,Xinjian,330100
1525,Jiangxi,Jingdezhen ,Changjiang,333000
1526,Jiangxi,Jingdezhen ,Leping,333000
1527,Jiangxi,Jingdezhen ,Zhushan,333000
1528,Jiangxi,Jingdezhen ,Fuliang,333400
1529,Jiangxi,Pingxiang ,Anyuan,337000
1530,Jiangxi,Pingxiang ,Shangli,337000
1531,Jiangxi,Pingxiang ,Xiangdong,337000
1532,Jiangxi,Pingxiang ,Luxi,337000
1533,Jiangxi,Pingxiang ,Lianhua,337100
1534,Jiangxi,Jiujiang ,Lushan,332900
1535,Jiangxi,Jiujiang ,Wuning,332300
1536,Jiangxi,Jiujiang ,Dean,330400
1537,Jiangxi,Jiujiang ,Hukou,332500
1538,Jiangxi,Jiujiang ,Xunyang,332000
1539,Jiangxi,Jiujiang ,Xiushui,332400
1540,Jiangxi,Jiujiang ,Xingzi,332800
1541,Jiangxi,Jiujiang ,Pengze,332700
1542,Jiangxi,Jiujiang ,Jiujiang,332100
1543,Jiangxi,Jiujiang ,Yongxiu,330300
1544,Jiangxi,Jiujiang ,Duchang,332600
1545,Jiangxi,Jiujiang ,Ruichang,332200
1546,Jiangxi,Xinyu ,Yushui,338000
1547,Jiangxi,Xinyu ,Fenyi,336600
1548,Jiangxi,Yingtan ,Yuehu,335000
1549,Jiangxi,Yingtan ,Yujiang,335200
1550,Jiangxi,Yingtan ,Guixi,335400
1551,Jiangxi,Ganzhou ,Zhanggong,341000
1552,Jiangxi,Ganzhou ,Dayu,341500
1553,Jiangxi,Ganzhou ,Anyuan,342100
1554,Jiangxi,Ganzhou ,Quannan,341800
1555,Jiangxi,Ganzhou ,Xingguo,342400
1556,Jiangxi,Ganzhou ,Shicheng,342700
1557,Jiangxi,Ganzhou ,Ganxian,341100
1558,Jiangxi,Ganzhou ,Shangyou,341200
1559,Jiangxi,Ganzhou ,Longnan,341700
1560,Jiangxi,Ganzhou ,Ningdu,342800
1561,Jiangxi,Ganzhou ,Huichang,342600
1562,Jiangxi,Ganzhou ,Ruijin,342500
1563,Jiangxi,Ganzhou ,Xinfeng,341600
1564,Jiangxi,Ganzhou ,Chongyi,341300
1565,Jiangxi,Ganzhou ,Dingnan,341900
1566,Jiangxi,Ganzhou ,Yudu,342300
1567,Jiangxi,Ganzhou ,Xunwu,342200
1568,Jiangxi,Ganzhou ,Nankang,341400
1569,Jiangxi,Ji'an ,Jizhou,343000
1570,Jiangxi,Ji'an ,Jishui,331600
1571,Jiangxi,Ji'an ,Yongfeng,331500
1572,Jiangxi,Ji'an ,Wan'an,343800
1573,Jiangxi,Ji'an ,Jinggangshan,343600
1574,Jiangxi,Ji'an ,Qingyuan District,343000
1575,Jiangxi,Ji'an ,Xiajiang,331400
1576,Jiangxi,Ji'an ,Taihe,343700
1577,Jiangxi,Ji'an ,Anfu,343200
1578,Jiangxi,Ji'an ,Ji'an,343100
1579,Jiangxi,Ji'an ,Xingan,331300
1580,Jiangxi,Ji'an ,Suichuan,343900
1581,Jiangxi,Ji'an ,Yongxin,343400
1582,Jiangxi,Yichun ,Yuanzhou,336000
1583,Jiangxi,Yichun ,Shanggao,336400
1584,Jiangxi,Yichun ,Tonggu,336200
1585,Jiangxi,Yichun ,Gaoan,330800
1586,Jiangxi,Yichun ,Fengxin,330700
1587,Jiangxi,Yichun ,Yifeng,336300
1588,Jiangxi,Yichun ,Fengcheng,331100
1589,Jiangxi,Yichun ,Wanzai,336100
1590,Jiangxi,Yichun ,Jing'an,330600
1591,Jiangxi,Yichun ,Zhangshu,331200
1592,Jiangxi,Fuzhou ,Linchuan,344100
1593,Jiangxi,Fuzhou ,Nanfeng,344500
1594,Jiangxi,Fuzhou ,Yihuang,344400
1595,Jiangxi,Fuzhou ,Dongxiang,331800
1596,Jiangxi,Fuzhou ,Nancheng,344700
1597,Jiangxi,Fuzhou ,Chongren,344200
1598,Jiangxi,Fuzhou ,Jinxi,344800
1599,Jiangxi,Fuzhou ,Guangchang,344900
1600,Jiangxi,Fuzhou ,Lichuan,344600
1601,Jiangxi,Fuzhou ,Le'an,344300
1602,Jiangxi,Fuzhou ,Zixi,335300
1603,Jiangxi,Shangrao ,Xinzhou,334000
1604,Jiangxi,Shangrao ,Yushan,334700
1605,Jiangxi,Shangrao ,Yiyang,334400
1606,Jiangxi,Shangrao ,Wannian,335500
1607,Jiangxi,Shangrao ,Shangrao,334100
1608,Jiangxi,Shangrao ,Qianshan,334500
1609,Jiangxi,Shangrao ,Yugan,335100
1610,Jiangxi,Shangrao ,Wuyuan,333200
1611,Jiangxi,Shangrao ,Guangfeng,334600
1612,Jiangxi,Shangrao ,Hengfeng,334300
1613,Jiangxi,Shangrao ,Poyang,333100
1614,Jiangxi,Shangrao ,Dexing,334200
1615,Liaoning,Shenyang ,Heping,110000
1616,Liaoning,Shenyang ,Huanggu,110000
1617,Liaoning,Shenyang ,Dongling,110000
1618,Liaoning,Shenyang ,Liaozhong,110200
1619,Liaoning,Shenyang ,Xinmin,110300
1620,Liaoning,Shenyang ,Shenhe,110000
1621,Liaoning,Shenyang ,Tiexi,110020
1622,Liaoning,Shenyang ,Shenbei,110000
1623,Liaoning,Shenyang ,Kangping,110500
1624,Liaoning,Shenyang ,Dadong,110000
1625,Liaoning,Shenyang ,Sujiatun,110100
1626,Liaoning,Shenyang ,Yuhong,110000
1627,Liaoning,Shenyang ,Faku,110400
1628,Liaoning,Dalian ,Zhongshan,116000
1629,Liaoning,Dalian ,Ganjingzi,116000
1630,Liaoning,Dalian ,Changhai,116500
1631,Liaoning,Dalian ,Zhuanghe,116400
1632,Liaoning,Dalian ,Xigang,116000
1633,Liaoning,Dalian ,Lvshunkou,116000
1634,Liaoning,Dalian ,Wafangdian,116300
1635,Liaoning,Dalian ,Shahekou,116000
1636,Liaoning,Dalian ,Jinzhou,116000
1637,Liaoning,Dalian ,Pulandian,116200
1638,Liaoning,Anshan ,Tiedong,114000
1639,Liaoning,Anshan ,Qianshan,114000
1640,Liaoning,Anshan ,Haicheng,114200
1641,Liaoning,Anshan ,Tiexi,114000
1642,Liaoning,Anshan ,Taian,114100
1643,Liaoning,Anshan ,Lishan,114000
1644,Liaoning,Anshan ,Xiuyan,114300
1645,Liaoning,Fushun ,Xinfu,113000
1646,Liaoning,Fushun ,Shuncheng,113000
1647,Liaoning,Fushun ,Qingyuan,113300
1648,Liaoning,Fushun ,Dongzhou,113000
1649,Liaoning,Fushun ,Fushun,113100
1650,Liaoning,Fushun ,Wanghua,113000
1651,Liaoning,Fushun ,Xinbin,113200
1652,Liaoning,Benxi ,Pingshan,117000
1653,Liaoning,Benxi ,Nanfen,117000
1654,Liaoning,Benxi ,Xihu,117000
1655,Liaoning,Benxi ,Benxi,117100
1656,Liaoning,Benxi ,Mingshan,117000
1657,Liaoning,Benxi ,Huanren,117200
1658,Liaoning,Dandong ,Yuanbao,118000
1659,Liaoning,Dandong ,Kuandian Man,118200
1660,Liaoning,Dandong ,Zhenxing,118000
1661,Liaoning,Dandong ,Donggang,118300
1662,Liaoning,Dandong ,Zhen'an,118000
1663,Liaoning,Dandong ,Fengcheng,118100
1664,Liaoning,Jinzhou ,Guta,121000
1665,Liaoning,Jinzhou ,Heishan,121400
1666,Liaoning,Jinzhou ,Beizhen,121300
1667,Liaoning,Jinzhou ,Linghe,121000
1668,Liaoning,Jinzhou ,Yixian,121100
1669,Liaoning,Jinzhou ,Taihe,121000
1670,Liaoning,Jinzhou ,Linghai,121200
1671,Liaoning,Yingkou ,Zhanqian,115000
1672,Liaoning,Yingkou ,Laobian,115000
1673,Liaoning,Yingkou ,Xishi,115000
1674,Liaoning,Yingkou ,Gaizhou,115200
1675,Liaoning,Yingkou ,Bayuquan,115007
1676,Liaoning,Yingkou ,Dashiqiao,115100
1677,Liaoning,Fuxin ,Haizhou,123000
1678,Liaoning,Fuxin ,Qinghemen,123000
1679,Liaoning,Fuxin ,Zhangwu,123200
1680,Liaoning,Fuxin ,Xinqiu,123000
1681,Liaoning,Fuxin ,Xihe,123000
1682,Liaoning,Fuxin ,Fuxin Mongolian,123100
1683,Liaoning,Fuxin ,Taiping,123000
1684,Liaoning,Liaoyang ,Baita,111000
1685,Liaoning,Liaoyang ,Gongchangling,111000
1686,Liaoning,Liaoyang ,Dengta,111300
1687,Liaoning,Liaoyang ,Wensheng,111000
1688,Liaoning,Liaoyang ,Taizihe,111000
1689,Liaoning,Liaoyang ,Hongwei,111000
1690,Liaoning,Liaoyang ,Liaoyang,111200
1691,Liaoning,Panjin ,Shuangtaizi,124000
1692,Liaoning,Panjin ,Panshan,124100
1693,Liaoning,Panjin ,Xinglongtai,124000
1694,Liaoning,Panjin ,Dawa,124200
1695,Liaoning,Tieling ,Yinzhou,112000
1696,Liaoning,Tieling ,Xifeng,112400
1697,Liaoning,Tieling ,Kaiyuan,112300
1698,Liaoning,Tieling ,Qinhe,112000
1699,Liaoning,Tieling ,Changtu,112500
1700,Liaoning,Tieling ,Tieling,112600
1701,Liaoning,Tieling ,Diaobingshan,112700
1702,Liaoning,Chaoyang ,Shuangta,122000
1703,Liaoning,Chaoyang ,Jianping,122400
1704,Liaoning,Chaoyang ,Lingyuan,122500
1705,Liaoning,Chaoyang ,Longcheng,122000
1706,Liaoning,Chaoyang ,Kalaqin,122300
1707,Liaoning,Chaoyang ,Chaoyang,122000
1708,Liaoning,Chaoyang ,Beipiao,122100
1709,Liaoning,Huludao,Lianshan,125000
1710,Liaoning,Huludao,Suizhong,125200
1711,Liaoning,Huludao,Longgang,125000
1712,Liaoning,Huludao,Jianchang,125300
1713,Liaoning,Huludao,Nanpiao,125000
1714,Liaoning,Huludao,Xingcheng,125100
1715,Macau,Macau,Macau,No zip code
1716,Ningxia,Yinchuan ,Xingqing,750000
1717,Ningxia,Yinchuan ,Xixia,750000
1718,Ningxia,Yinchuan ,Jingfeng,750000
1719,Ningxia,Yinchuan ,Yongning,750100
1720,Ningxia,Yinchuan ,Helan,750200
1721,Ningxia,Yinchuan ,Lingwu,751400
1722,Ningxia,Shizuishan ,Dawukou,753000
1723,Ningxia,Shizuishan ,Huinong,753600
1724,Ningxia,Shizuishan ,Pingluo,753400
1725,Ningxia,Wuzhong ,Litong,751100
1726,Ningxia,Wuzhong ,Hongsibu,751100
1727,Ningxia,Wuzhong ,Yanchi,751500
1728,Ningxia,Wuzhong ,Tongxin,751300
1729,Ningxia,Wuzhong ,Qingtongxia,751600
1730,Ningxia,Guyuan ,Yuanzhou District,756000
1731,Ningxia,Guyuan ,Xiji,756200
1732,Ningxia,Guyuan ,Longde County,756300
1733,Ningxia,Guyuan ,Jingyuan County,756400
1734,Ningxia,Guyuan ,Pengyang,756500
1735,Ningxia,Zhongwei,Shapotou,755000
1736,Ningxia,Zhongwei,Zhongning,755100
1737,Ningxia,Zhongwei,Haiyuan,755200
1738,Qinghai,Xining ,Chengdong,810000
1739,Qinghai,Xining ,Chengbei,810000
1740,Qinghai,Xining ,Chengzhong,810000
1741,Qinghai,Xining ,Datong,810100
1742,Qinghai,Xining ,Chengxi,810000
1743,Qinghai,Xining ,Huangzhong,811600
1744,Qinghai,Xining ,Huangyuan,812100
1745,Qinghai,Haidong,Ping'an,810600
1746,Qinghai,Haidong,Minhe,810800
1747,Qinghai,Haidong,Ledu,810700
1748,Qinghai,Haidong,Huzhu,810500
1749,Qinghai,Haidong,Hualong,810900
1750,Qinghai,Haidong,Xunhua,811100
1751,Qinghai,Haibei,Menyuan,810300
1752,Qinghai,Haibei,Qilian,810400
1753,Qinghai,Haibei,Haiyan,812200
1754,Qinghai,Haibei,Gangcha,812300
1755,Qinghai,Huangnan,Tongren,811300
1756,Qinghai,Huangnan,Jianzha,811200
1757,Qinghai,Huangnan,Zeku,811400
1758,Qinghai,Huangnan,Henan,811500
1759,Qinghai,Hainan,Gonghe,813000
1760,Qinghai,Hainan,Tongde,813200
1761,Qinghai,Hainan,Guide,811700
1762,Qinghai,Hainan,Guinan,813100
1763,Qinghai,Hainan,Xinghai,813300
1764,Qinghai,Golog,Maqin,814000
1765,Qinghai,Golog,Banma,814300
1766,Qinghai,Golog,Gande,814100
1767,Qinghai,Golog,Dari,814200
1768,Qinghai,Golog,Jiuzhi,624700
1769,Qinghai,Golog,Maduo,813500
1770,Qinghai,Qinghai,Yushu,815000
1771,Qinghai,Qinghai,Zaduo,815300
1772,Qinghai,Qinghai,Zhiduo,815400
1773,Qinghai,Qinghai,Chenduo,815100
